ID	AT	BBP1	BBP2	BBP3	BBP4	e0	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16	e17	e18	e19	e20	e21	e22	e23	e24	e25	e26	e27	e28	e29	e30	e31	e32	e33	e34	e35	e36	e37	e38	e39	e40	e41	e42	e43	e44	e45	e46	e47	e48	e49	e50	e51	e52	e53	e54	e55	e56	e57	e58	e59	e60	e61	e62	e63	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83
r070	1739.54	0.70%	1.12%	1.86%	2.81%	7	6	4	7	7	4	4	7	7	4	5	6	4	6	7	4	5	5	5	7	5	4	7	6	6	4	7	5	6	4	6	5	7	4	6	7	7	4	7	7	6	5	4	4	6	7	6	6	5	4	6	7	6	7	4	5	7	7	5	5	7	4	5	7	5	7	5	5	5	7	4	7	6	5	6	6	4	6	6	6	6	6
r071	1514.57	2.90%	3.67%	4.51%	5.25%	7	4	6	7	3	7	6	5	3	7	7	4	7	6	6	7	7	3	7	4	4	6	4	7	6	5	6	7	7	5	5	4	7	6	5	7	6	6	6	6	5	6	6	6	7	4	7	4	6	6	4	7	5	7	5	5	7	5	5	3	7	6	6	6	6	4	5	6	5	6	5	6	5	6	5	6	6	6	6	6	6	6
r072	1642.92	1.53%	2.19%	3.24%	3.99%	4	6	6	4	5	6	6	7	5	5	7	6	5	5	6	6	5	6	5	6	6	6	6	5	5	7	5	7	5	7	5	6	6	5	5	6	5	7	5	5	6	6	7	5	5	5	5	5	5	7	5	5	6	5	6	5	6	7	5	6	6	6	6	6	6	5	6	5	6	6	6	6	4	6	4	6	7	4	6	6	4	6
r073	1630.52	1.82%	2.69%	3.75%	4.61%	7	5	5	7	5	6	5	6	5	7	5	5	7	7	5	6	5	6	5	7	5	5	7	5	7	5	5	5	5	5	6	5	7	3	6	7	6	5	5	6	5	7	6	3	7	7	7	4	6	5	4	7	5	7	5	6	6	6	6	6	6	5	7	5	7	7	4	6	4	7	5	7	4	7	4	6	6	6	6	6	6	6
r074	1628.86	1.82%	2.68%	3.80%	4.90%	7	5	5	7	3	7	6	6	3	7	6	5	7	3	6	7	5	5	5	4	7	6	4	7	3	7	5	6	7	7	4	7	5	4	4	5	5	7	5	5	6	6	7	4	6	6	6	6	5	7	6	4	6	4	7	5	7	6	5	5	7	5	6	6	6	6	6	5	6	5	7	5	5	6	5	6	7	5	6	6	5	6
r075	1804.45	0.33%	0.54%	0.93%	1.60%	5	6	6	5	4	6	5	7	4	7	6	6	7	6	4	6	7	4	7	5	5	5	5	7	6	4	7	6	7	4	7	5	7	5	7	7	5	5	7	5	6	6	4	5	5	6	5	7	5	5	7	5	6	5	6	5	7	7	5	4	7	6	6	4	6	6	6	5	6	6	6	6	4	6	4	7	4	7	7	5	7	5
r076	1548.78	2.55%	3.38%	4.37%	5.28%	7	5	5	7	4	5	6	5	4	6	7	5	6	6	5	5	7	5	7	5	5	6	5	6	6	6	5	7	6	6	5	5	6	5	5	6	7	6	5	7	6	6	5	5	5	7	5	6	6	6	6	4	6	4	7	7	5	5	7	5	5	5	7	5	7	7	5	6	5	6	7	6	4	6	4	4	5	5	4	7	5	7
r077	1744.98	0.53%	1.06%	1.77%	2.74%	5	7	5	5	7	7	3	6	7	5	5	7	5	5	7	7	4	6	4	7	6	3	7	7	5	5	5	5	7	5	7	6	6	5	7	6	6	5	5	6	7	5	6	5	6	6	6	5	6	5	5	6	7	6	4	6	6	6	6	6	6	5	5	7	5	6	5	6	5	6	4	6	5	5	5	7	6	6	7	5	6	5
r078	1790.88	0.34%	0.63%	1.14%	1.87%	5	7	5	5	4	5	7	5	4	6	7	7	6	6	5	5	7	5	7	3	5	7	3	7	6	4	7	7	7	4	6	5	6	6	6	6	4	7	7	4	5	7	6	6	7	4	7	4	6	7	4	5	5	5	6	7	5	5	7	5	5	5	7	5	7	4	4	6	4	7	6	7	4	7	4	6	6	6	6	6	6	6
r079	1746.33	0.50%	1.03%	2.03%	2.96%	6	7	4	6	5	6	6	6	5	6	6	7	6	4	7	6	5	6	5	7	5	6	7	4	4	5	7	6	4	5	7	5	7	5	7	7	7	3	7	7	4	5	5	5	5	7	5	5	7	3	5	7	4	7	6	6	6	6	6	6	6	4	5	7	5	7	5	7	5	5	6	5	5	5	5	6	5	6	6	6	6	6
r080	1736.24	0.70%	1.15%	1.93%	2.97%	6	7	4	6	5	7	6	5	5	6	5	7	6	5	5	7	4	6	4	6	6	6	6	5	5	7	5	5	5	7	7	6	6	5	7	6	7	4	5	7	4	4	6	5	6	6	6	6	5	4	6	7	4	7	6	6	6	5	6	6	6	4	7	5	7	6	6	5	6	5	6	5	6	4	6	7	6	6	7	5	6	5
r081	1767.64	0.45%	0.81%	1.64%	2.30%	6	6	5	6	5	6	7	5	5	4	7	6	4	6	6	6	5	5	5	6	6	7	6	3	6	6	5	7	3	6	7	6	4	6	7	4	6	7	5	6	5	6	6	6	5	6	5	4	7	7	4	6	5	6	6	5	7	5	5	5	7	5	6	6	6	6	5	7	5	5	6	5	6	6	6	5	6	6	5	6	6	6
r082	1864.98	0.13%	0.25%	0.42%	0.86%	6	5	6	6	6	4	6	5	6	6	5	5	6	5	6	4	5	7	5	5	7	6	5	6	5	5	7	5	6	5	7	7	5	5	7	5	7	5	7	7	5	5	5	5	4	7	4	6	7	5	6	5	5	5	7	7	5	5	7	7	5	6	6	6	6	7	5	7	5	5	7	5	5	5	5	6	5	6	6	6	6	6
r083	1535.38	2.99%	3.86%	5.04%	5.83%	6	4	7	6	5	5	5	6	5	6	6	4	6	7	7	5	6	6	6	6	4	5	6	6	7	5	4	6	6	5	7	4	6	6	7	6	6	5	4	6	6	7	5	6	6	5	6	7	3	5	7	4	6	4	6	6	5	6	6	6	5	7	5	7	5	5	6	3	6	7	6	7	4	7	4	5	5	5	5	7	5	7
r084	1628.90	1.89%	2.52%	3.74%	4.55%	6	6	5	6	5	5	6	5	5	7	5	6	7	6	5	5	7	5	7	5	5	6	5	6	6	6	4	5	6	6	7	5	5	5	7	5	7	5	4	7	7	5	6	5	6	6	6	5	6	5	5	5	7	5	5	7	5	5	7	5	5	5	7	5	7	6	6	6	6	5	5	5	6	5	6	5	6	6	5	6	6	6
r085	1754.07	0.57%	0.95%	1.66%	2.48%	7	5	5	7	4	5	7	6	4	5	7	5	5	7	7	5	6	6	6	5	6	7	5	5	7	5	5	7	5	5	7	6	6	4	7	6	6	5	5	6	6	5	6	4	5	7	5	5	7	5	5	7	6	7	4	6	6	6	6	6	6	5	5	7	5	7	5	7	5	5	4	5	7	5	7	5	6	5	5	7	5	7
r086	1761.75	0.60%	0.91%	1.48%	2.34%	5	7	5	5	6	5	7	5	6	5	6	7	5	4	7	5	6	6	6	4	7	7	4	6	4	4	6	6	6	4	7	7	7	3	7	7	5	5	6	5	5	7	6	3	6	7	6	5	6	5	5	6	5	6	6	7	5	5	7	6	5	5	5	7	5	7	5	6	5	6	6	6	4	7	4	6	6	6	6	6	6	6
r087	1828.20	0.16%	0.41%	0.68%	1.30%	6	6	5	6	5	7	6	5	5	5	7	6	5	6	6	7	5	5	5	6	5	6	6	5	6	4	7	7	5	4	7	5	6	6	7	6	6	5	7	6	4	6	6	6	5	6	5	5	6	5	5	6	4	6	7	7	5	5	7	5	5	5	6	6	6	6	6	6	6	5	7	5	4	6	4	7	6	6	7	5	6	5
r088	1441.54	3.45%	4.32%	5.26%	6.13%	7	6	4	7	5	7	6	4	5	7	5	6	7	6	5	7	6	3	6	6	5	6	6	5	6	6	5	5	5	6	5	5	7	4	5	7	7	5	5	7	6	5	6	4	4	7	4	6	7	5	6	6	6	6	4	5	7	4	5	3	7	4	7	5	7	7	4	7	4	6	4	6	7	5	7	5	6	6	5	6	6	6
r089	1813.91	0.32%	0.55%	0.85%	1.39%	6	5	6	6	5	7	6	5	5	6	6	5	6	7	5	7	4	5	4	6	7	6	6	5	7	5	5	6	5	5	7	7	4	6	7	4	6	6	5	6	7	5	6	6	6	5	6	6	5	6	6	5	7	5	5	6	6	5	6	5	6	6	6	5	6	5	5	5	5	7	5	7	5	5	5	7	6	6	7	5	6	5
r090	1791.94	0.23%	0.58%	1.10%	1.86%	6	6	5	6	6	5	6	6	6	6	5	6	6	6	5	5	5	6	5	7	5	6	7	4	6	4	7	5	4	4	7	5	6	6	7	6	5	4	7	5	3	7	6	6	5	6	5	6	6	4	6	7	3	7	7	5	6	6	5	6	6	5	6	5	6	6	6	6	6	5	7	5	5	7	5	5	6	6	5	6	6	6
r091	1528.13	3.92%	5.11%	6.09%	7.26%	5	6	6	5	7	6	5	5	7	7	3	6	7	4	6	6	7	4	7	7	3	5	7	5	4	7	5	3	5	7	7	3	5	7	7	5	7	5	5	7	5	5	7	7	4	6	4	7	5	5	7	5	5	5	5	7	5	5	7	4	5	6	6	6	6	6	6	5	6	6	5	6	6	5	6	6	7	5	6	6	5	6
r092	1715.32	0.88%	1.41%	1.98%	3.15%	3	7	7	3	7	5	6	7	7	4	6	7	4	6	7	5	7	5	7	5	5	6	5	6	6	5	6	6	6	5	6	5	5	6	6	5	6	7	6	6	6	6	5	6	3	7	3	7	7	7	7	3	6	3	6	5	6	7	5	5	6	7	4	7	4	7	5	7	5	5	6	5	6	6	6	5	5	5	5	7	5	7
r093	1768.23	0.34%	0.68%	1.47%	2.22%	6	5	6	6	4	5	7	6	4	7	6	5	7	6	6	5	7	5	7	5	5	7	5	4	6	5	6	6	4	5	7	5	5	6	7	5	7	4	6	7	5	4	7	6	5	6	5	5	6	4	5	7	5	7	4	6	6	6	6	5	6	6	6	6	6	6	5	6	5	6	4	6	7	4	7	6	7	5	6	6	5	6
r094	1594.82	2.17%	3.16%	4.02%	5.18%	6	5	6	6	7	7	4	5	7	7	3	5	7	3	6	7	7	3	7	5	4	4	5	6	3	7	7	3	6	7	6	4	7	6	6	7	5	6	7	5	5	6	6	6	5	6	5	5	7	6	5	5	5	5	7	6	6	5	6	3	6	6	6	6	6	6	6	7	6	4	7	4	6	6	6	5	6	5	5	7	5	7
r095	1729.98	0.83%	1.19%	1.94%	2.91%	6	5	6	6	7	5	5	6	7	5	4	5	5	7	7	5	6	6	6	4	7	5	4	7	7	5	5	4	7	5	6	7	6	4	6	6	6	6	5	6	6	7	5	4	7	6	7	3	7	6	3	6	6	6	5	6	6	6	6	6	6	6	5	7	5	6	4	7	4	6	5	6	6	7	6	4	5	7	4	5	7	5
r096	1711.61	0.90%	1.62%	2.20%	3.28%	6	5	6	6	6	6	4	6	6	7	4	5	7	6	6	6	6	5	6	4	7	4	4	7	6	5	4	4	7	5	7	7	6	4	7	6	5	6	4	5	7	5	7	4	7	5	7	4	5	6	4	5	7	5	4	6	6	6	6	5	6	6	6	6	6	5	6	5	6	6	4	6	6	5	6	6	7	5	6	6	5	6
r097	1698.77	1.02%	1.78%	2.61%	3.86%	5	5	7	5	5	7	5	5	5	7	5	5	7	4	7	7	5	5	5	5	5	5	5	6	4	7	6	5	6	7	6	5	5	7	6	5	7	3	6	7	4	5	6	7	5	4	5	7	4	3	7	7	4	7	5	7	5	5	7	5	5	7	5	7	5	4	7	4	7	6	5	6	6	5	6	6	6	6	6	6	6	6
r098	1214.07	7.54%	8.46%	9.00%	10.13%	6	5	6	6	5	5	6	6	5	4	7	5	4	7	7	5	6	6	6	4	5	6	4	7	7	6	4	7	7	6	3	5	7	5	3	7	7	7	4	7	7	7	4	5	6	6	6	5	6	7	5	5	7	5	5	6	6	6	6	6	6	6	4	7	4	6	6	6	6	5	5	5	5	7	5	5	4	6	5	6	6	6
r099	1830.04	0.15%	0.31%	0.67%	1.31%	5	7	5	5	6	5	7	6	6	5	6	7	5	5	6	5	6	6	6	5	6	7	5	5	5	6	6	6	5	6	7	6	6	5	7	6	5	6	6	5	5	6	7	5	7	5	7	5	5	6	5	5	5	5	7	6	5	6	6	6	5	5	6	6	6	5	6	5	6	5	7	5	5	6	5	5	7	5	5	7	5	7
r100	1808.74	0.18%	0.36%	0.87%	1.61%	5	8	5	5	4	8	7	6	4	4	7	8	4	5	7	8	5	5	5	7	5	7	7	4	5	5	6	7	4	5	8	5	6	6	8	6	4	6	6	4	6	7	7	6	7	5	7	4	7	6	4	6	6	6	6	5	7	6	5	5	7	5	5	7	5	5	6	7	6	5	6	5	5	7	5	6	7	5	6	6	5	6
r101	1809.78	0.25%	0.51%	0.83%	1.50%	5	6	6	5	5	7	8	5	5	6	5	6	6	6	6	7	6	5	6	5	7	8	5	5	6	7	5	5	5	7	7	7	5	6	7	5	5	7	5	5	8	5	6	6	7	5	7	6	5	7	6	5	8	5	5	7	5	5	7	5	5	6	6	6	6	5	6	5	6	7	5	7	6	5	6	6	6	6	6	6	6	6
r102	1929.50	0.02%	0.06%	0.11%	0.25%	6	5	7	6	7	7	4	6	7	5	6	5	5	6	7	7	5	6	5	7	6	4	7	7	6	4	8	6	7	4	7	6	5	7	7	5	6	6	8	6	5	5	6	7	5	5	5	7	6	6	7	5	5	5	7	6	6	6	6	6	6	7	5	7	5	5	6	6	6	5	7	5	6	5	6	6	6	6	6	6	6	6
r103	1418.75	4.06%	4.89%	6.06%	7.02%	6	6	6	6	7	6	5	6	7	5	6	6	5	6	6	6	6	6	6	7	5	5	7	5	6	8	4	6	5	8	5	5	5	6	5	5	8	6	4	8	4	8	6	6	5	7	5	6	6	6	6	6	4	6	6	6	6	6	6	6	6	6	6	6	6	7	5	6	5	7	6	7	5	8	5	5	6	6	5	6	6	6
r104	1777.16	0.45%	0.79%	1.21%	1.94%	6	6	5	6	7	6	6	5	7	6	5	6	6	8	4	6	6	5	6	6	6	6	6	5	8	5	5	5	5	5	7	6	5	7	7	5	7	5	5	7	6	6	6	7	6	5	6	6	6	5	6	6	6	6	6	5	7	5	5	5	7	5	7	4	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
r105	1651.07	1.38%	2.16%	2.92%	4.00%	7	5	6	7	7	6	5	5	7	5	6	5	5	5	6	6	7	5	7	5	5	5	5	6	5	7	6	6	6	7	5	5	7	6	5	7	7	5	6	7	6	5	6	6	5	7	5	6	7	5	6	6	6	6	6	7	5	5	7	5	5	6	6	6	6	7	5	7	5	6	6	6	6	5	6	5	6	5	5	7	5	7
r106	1792.95	0.32%	0.61%	1.09%	1.69%	5	6	5	5	6	5	7	7	6	7	5	6	7	6	5	5	6	6	6	6	6	7	6	5	6	6	6	5	5	6	6	6	6	6	6	6	6	6	6	6	7	5	6	6	6	6	6	7	5	6	7	4	7	4	6	5	6	7	5	6	6	5	6	5	6	6	6	5	6	7	6	7	5	5	5	7	6	5	7	5	5	5
r107	1711.74	0.85%	1.43%	2.26%	3.20%	7	7	4	7	7	4	6	6	7	5	6	7	5	5	5	4	7	7	7	4	7	6	4	5	5	8	5	6	5	8	5	7	5	6	5	5	8	6	5	8	5	7	5	6	6	5	6	6	6	6	6	6	5	6	6	6	5	6	6	7	5	4	7	5	7	5	6	6	6	6	6	6	6	7	6	5	5	6	5	6	6	6
r108	1784.50	0.37%	0.82%	1.22%	2.10%	7	6	5	7	6	5	6	6	6	7	5	6	7	5	5	5	6	7	6	7	5	6	7	5	5	6	7	5	5	6	6	5	5	7	6	5	8	5	7	8	5	5	5	7	6	5	6	6	6	5	6	6	5	6	7	6	5	6	6	7	5	5	6	5	6	5	7	6	7	5	7	5	6	5	6	7	5	7	7	5	7	5
r109	1561.98	2.41%	3.10%	4.12%	5.11%	8	5	5	8	6	5	5	6	6	5	7	5	5	7	6	5	6	7	6	5	5	5	5	8	7	5	6	7	8	5	4	5	7	6	4	7	5	5	6	5	7	6	6	6	6	6	6	7	5	5	7	6	7	6	5	6	5	6	6	7	5	5	6	6	6	6	6	5	6	6	5	6	6	6	6	6	6	6	6	6	6	6
r110	1840.79	0.15%	0.35%	0.60%	1.10%	6	6	6	6	5	6	7	6	5	5	8	6	5	6	7	6	5	6	5	6	7	7	6	5	6	5	6	8	5	5	6	7	4	7	6	4	7	7	6	7	5	7	5	7	5	6	5	6	6	7	6	5	5	5	7	6	5	6	6	6	5	6	5	7	5	6	6	6	6	6	7	6	5	7	5	5	5	6	5	6	6	6
r111	1832.03	0.22%	0.34%	0.65%	1.33%	6	7	5	6	5	6	7	6	5	6	6	7	6	4	6	6	6	6	6	5	7	7	5	6	4	6	6	6	6	6	6	7	6	5	6	6	5	7	6	5	7	7	5	5	5	8	5	6	7	7	6	5	7	5	6	6	6	6	6	6	6	5	6	6	6	8	4	7	4	6	6	6	5	7	5	6	5	6	6	6	6	6
r112	1524.56	2.51%	3.31%	4.42%	5.18%	5	6	7	5	5	7	7	6	5	6	7	6	6	6	6	7	6	5	6	6	6	7	6	5	6	7	5	7	5	7	4	6	6	6	4	6	8	6	5	8	6	6	5	6	6	6	6	5	5	6	5	7	6	7	5	5	7	6	5	5	7	7	5	6	5	6	6	5	6	7	5	7	6	6	6	5	5	5	5	7	5	7
r113	1783.27	0.40%	0.73%	1.18%	1.88%	5	5	7	5	5	6	7	7	5	8	5	5	8	5	6	6	6	6	6	5	7	7	5	6	5	7	6	5	6	7	5	7	5	6	5	5	7	7	6	7	7	5	5	6	5	6	5	6	7	7	6	5	7	5	5	5	6	7	5	6	6	7	5	6	5	6	6	7	6	5	5	5	7	5	7	6	5	6	6	6	6	6
r114	1544.21	2.61%	3.31%	3.98%	5.33%	6	5	5	6	5	8	5	5	5	6	7	5	6	8	5	8	6	4	6	7	5	5	7	6	8	5	5	7	6	5	5	5	7	5	5	7	6	6	5	6	6	7	6	5	8	5	8	5	5	6	5	5	6	5	6	7	5	5	7	4	5	5	7	5	7	5	6	5	6	7	6	7	5	7	5	5	6	6	5	6	6	6
r115	1643.61	1.49%	2.16%	3.07%	3.93%	6	5	7	6	8	6	4	6	8	5	5	5	5	7	6	6	5	5	5	7	5	4	7	7	7	6	5	5	7	6	6	5	5	7	6	5	7	5	5	7	4	8	6	7	5	6	5	7	6	5	7	6	4	6	7	6	6	6	6	5	6	7	5	6	5	6	5	6	5	6	7	6	5	8	5	5	6	6	5	5	6	5
r116	1770.44	0.52%	0.83%	1.34%	1.95%	7	6	5	7	5	6	7	5	5	5	6	6	5	7	6	6	6	5	6	5	7	7	5	6	7	6	5	6	6	6	6	7	6	5	6	6	5	7	5	5	6	7	7	5	6	7	6	5	5	7	5	6	6	6	5	7	5	5	7	5	5	5	6	6	6	7	5	5	5	8	5	8	5	7	5	6	7	5	6	6	5	6
r117	1860.15	0.20%	0.33%	0.52%	0.96%	6	5	6	6	5	8	5	6	5	7	6	5	7	6	6	8	6	4	6	5	7	5	5	6	6	5	7	6	6	5	7	7	6	4	7	6	6	5	7	6	5	7	5	4	7	7	7	6	5	5	6	7	5	7	5	6	6	6	6	4	6	6	6	6	6	7	5	5	5	7	5	7	6	7	6	5	5	6	5	6	6	6
r118	1654.15	1.52%	2.36%	3.16%	4.01%	5	7	6	5	6	6	5	7	6	6	6	7	6	5	6	6	6	6	6	6	6	5	6	7	5	7	6	6	7	7	4	6	7	5	4	7	8	5	6	8	4	4	6	5	6	7	6	5	7	5	5	7	4	7	7	5	6	7	5	6	6	6	6	6	6	7	5	7	5	5	7	5	6	4	6	6	6	6	6	6	6	6
r119	1765.09	0.54%	0.83%	1.48%	2.08%	7	5	6	7	5	5	7	6	5	5	8	5	5	8	6	5	5	7	5	6	7	7	6	5	8	5	5	8	5	5	6	7	6	5	6	6	5	5	5	5	6	7	6	5	6	6	6	7	5	5	7	6	6	6	6	6	5	6	6	7	5	6	5	6	5	6	6	5	6	7	6	7	5	7	5	6	6	6	6	6	6	6
r120	1836.89	0.44%	0.55%	0.76%	1.10%	5	6	7	5	6	7	7	4	6	7	5	6	7	5	6	7	6	5	6	6	6	7	6	5	5	6	7	5	5	6	8	6	5	7	8	5	6	5	7	6	5	7	5	7	5	6	5	6	6	5	6	7	5	7	6	7	5	4	7	5	5	7	5	6	5	6	6	6	6	6	6	6	6	7	6	5	5	6	5	6	6	6
r121	1705.17	0.95%	1.57%	2.72%	3.50%	6	7	5	6	7	6	5	6	7	7	4	7	7	4	6	6	6	6	6	6	4	5	6	7	4	7	7	4	7	7	6	4	6	7	6	6	5	5	7	5	6	6	5	7	6	5	6	6	6	5	6	7	6	7	5	5	6	6	5	6	6	5	6	6	6	5	6	6	6	5	5	5	7	6	7	5	5	7	5	5	7	5
r122	1737.23	0.71%	1.14%	1.86%	2.89%	6	6	5	6	7	5	6	6	7	7	4	6	7	6	5	5	6	6	6	7	5	6	7	5	6	7	5	4	5	7	8	5	7	6	8	7	5	4	5	5	5	8	6	6	4	7	4	6	8	4	6	7	5	7	6	6	6	6	6	6	6	5	7	5	7	7	5	8	5	5	6	5	5	8	5	5	6	6	5	6	6	6
r123	1862.89	0.06%	0.16%	0.38%	0.80%	8	5	5	8	5	5	6	6	5	8	5	5	8	5	6	5	6	6	6	6	5	6	6	6	5	4	8	5	6	4	7	5	7	5	7	7	4	6	8	4	4	7	6	5	6	5	6	6	6	6	6	6	4	6	7	5	6	6	5	6	6	5	6	6	6	5	7	6	7	5	7	5	6	7	6	5	6	6	5	6	6	6
r124	1751.05	0.51%	0.99%	1.53%	2.40%	5	6	7	5	6	7	7	5	6	6	6	6	6	5	7	7	5	5	5	4	8	7	4	7	5	7	6	6	7	7	4	8	5	5	4	5	6	6	6	6	6	6	6	5	6	7	6	7	5	6	7	5	6	5	5	5	7	5	5	5	7	7	5	7	5	7	5	5	5	7	5	7	6	6	6	6	6	6	6	6	6	6
r125	1651.31	1.46%	2.19%	2.89%	3.96%	6	6	6	6	7	5	5	7	7	5	6	6	5	5	7	5	6	6	6	6	6	5	6	7	5	7	6	6	7	7	4	6	7	5	4	7	7	6	6	7	5	5	6	5	6	6	6	5	7	6	5	7	5	7	5	5	6	7	5	6	6	6	5	7	5	6	5	7	5	6	5	6	6	5	6	7	6	6	7	5	6	5
r126	1657.22	1.61%	2.24%	3.10%	4.23%	7	6	5	7	6	4	8	5	6	6	6	6	6	5	7	4	7	6	7	6	5	8	6	4	5	7	6	6	4	7	5	5	6	7	5	6	8	5	6	8	6	4	5	7	5	5	5	7	6	5	7	6	6	6	6	6	6	5	6	6	6	5	5	7	5	5	7	6	7	5	6	5	7	4	7	6	5	6	6	6	6	6
r127	1650.96	1.51%	2.15%	3.24%	4.06%	7	5	6	7	7	4	6	6	7	5	6	5	5	7	6	4	8	5	8	5	5	6	5	7	7	5	5	6	7	5	6	5	7	6	6	7	6	5	5	6	6	7	6	6	6	5	6	6	6	5	6	7	6	7	5	5	7	6	5	5	7	6	6	6	6	5	6	6	6	5	5	5	7	7	7	4	6	5	4	7	5	7
r128	1931.87	0.02%	0.08%	0.10%	0.31%	5	7	6	5	4	8	6	6	4	6	7	7	6	6	5	8	5	5	5	6	6	6	6	6	6	4	8	7	6	4	7	6	5	6	7	5	5	7	8	5	5	6	6	6	7	5	7	5	5	7	5	6	5	6	6	6	6	6	6	5	6	6	6	5	6	5	7	5	7	6	6	6	6	6	6	6	6	6	6	6	6	6
r129	1503.57	2.82%	3.77%	4.57%	5.70%	8	5	5	8	7	5	5	5	7	6	5	5	6	7	5	5	6	6	6	5	6	5	5	7	7	7	4	5	7	7	5	6	7	4	5	7	7	5	4	7	7	5	7	4	6	6	6	6	6	5	6	5	7	5	5	6	6	5	6	6	6	5	7	5	7	6	6	6	6	6	5	6	7	5	7	6	7	5	6	6	5	6
r130	1788.83	0.36%	0.64%	1.09%	1.81%	7	5	6	7	5	7	6	5	5	7	6	5	7	6	6	7	5	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	5	7	6	6	7	7	5	5	6	7	5	7	4	7	6	4	6	7	6	5	7	5	5	7	6	5	6	5	6	5	5	6	7	6	5	5	5	8	5	8	5	5	6	5	6	6	6
r131	1901.07	0.07%	0.12%	0.28%	0.56%	8	6	4	8	5	6	6	5	5	6	7	6	6	5	6	6	5	7	5	7	6	6	7	4	5	5	7	7	4	5	8	6	5	6	8	5	4	7	7	4	8	6	5	6	6	6	6	5	6	7	5	5	8	5	5	7	5	5	7	7	5	4	6	6	6	6	5	6	5	7	5	7	6	6	6	6	5	7	6	5	7	5
r132	1653.87	1.54%	2.18%	2.93%	4.01%	8	5	5	8	5	5	6	5	5	6	7	5	6	5	7	5	7	6	7	6	5	6	6	6	5	6	6	7	6	6	5	5	6	7	5	6	7	6	6	7	5	7	5	7	4	7	4	6	8	6	6	5	5	5	8	6	6	5	6	6	6	5	5	7	5	7	5	8	5	5	8	5	5	7	5	6	5	7	6	5	7	5
r133	1854.16	0.17%	0.32%	0.43%	0.94%	7	6	5	7	7	6	5	5	7	5	6	6	5	5	7	6	5	6	5	6	7	5	6	5	5	5	8	6	5	5	7	7	7	4	7	7	6	4	8	6	5	6	5	4	6	7	6	7	5	4	7	7	5	7	6	6	6	5	6	6	6	5	5	7	5	7	5	5	5	7	6	7	5	6	5	6	5	6	6	6	6	6
r134	1867.00	0.12%	0.25%	0.45%	0.82%	5	5	7	5	7	7	6	5	7	6	5	5	6	7	6	7	6	5	6	5	5	6	5	7	7	4	7	5	7	4	8	5	5	7	8	5	6	5	7	6	7	5	5	7	6	5	6	7	5	5	7	6	7	6	5	6	6	5	6	5	6	7	5	6	5	5	5	5	5	8	5	8	5	5	5	8	5	7	8	4	7	4
r135	1647.11	1.43%	2.01%	2.89%	3.74%	6	6	6	6	6	7	5	5	6	4	8	6	4	7	7	7	5	6	5	7	6	5	7	6	7	5	6	8	6	5	4	6	6	6	4	6	8	6	6	8	5	4	7	6	6	5	6	5	7	6	5	7	5	7	5	6	6	5	6	6	6	6	5	7	5	5	5	7	5	6	5	6	7	4	7	6	7	5	6	6	5	6
r136	1908.56	0.14%	0.23%	0.38%	0.51%	7	6	5	7	7	5	7	4	7	6	5	6	6	5	7	5	5	7	5	5	8	7	5	6	5	5	8	5	6	5	8	8	5	5	8	5	6	5	8	6	6	5	5	5	6	6	6	7	5	5	7	6	6	6	6	7	5	4	7	7	5	5	5	7	5	6	6	5	6	5	6	5	7	5	7	6	5	6	6	6	6	6
r137	1782.38	0.37%	0.73%	1.27%	2.06%	5	7	6	5	7	4	7	6	7	5	6	7	5	4	7	4	8	6	8	5	5	7	5	6	4	6	8	6	6	6	5	5	7	5	5	7	5	6	8	5	7	5	5	5	6	7	6	5	7	6	5	6	7	6	5	6	6	6	6	6	6	6	5	7	5	7	5	7	5	6	5	6	6	5	6	6	5	6	6	6	6	6
r138	1420.19	3.77%	4.71%	5.60%	6.52%	6	6	6	6	7	5	6	5	7	5	6	6	5	6	7	5	7	6	7	5	5	6	5	7	6	7	5	6	7	7	4	5	6	7	4	6	5	8	5	5	8	7	5	7	6	5	6	5	6	8	5	5	8	5	5	7	5	5	7	6	5	6	5	7	5	5	6	6	6	6	5	6	5	7	5	6	5	7	6	5	7	5
r139	1875.08	0.07%	0.18%	0.34%	0.68%	8	4	6	8	4	5	7	6	4	8	6	4	8	5	7	5	6	6	6	6	6	7	6	5	5	5	6	6	5	5	8	6	5	6	8	5	5	6	6	5	5	7	7	6	5	5	5	7	5	6	7	5	5	5	5	5	6	6	5	6	6	6	5	7	5	5	5	5	5	7	5	7	6	7	6	5	7	5	5	7	5	7
r140	1795.46	0.39%	0.66%	1.04%	1.87%	5	8	5	5	5	5	8	7	5	5	8	8	5	6	4	5	7	6	7	5	5	8	5	5	6	5	7	8	5	5	6	5	7	6	6	7	5	6	7	5	5	6	5	6	5	7	5	6	7	6	6	5	5	5	8	5	6	7	5	6	6	5	7	4	7	7	5	7	5	5	8	5	5	6	5	7	5	7	7	5	7	5
